Middle layer Super Output Areas Code,Middle layer Super Output Areas,% 16_to_29,% 30_to_49,% 50_to_69,total
E02004825,Test Valley 012,11.50142163,22.81023571,27.98312391,10903
E02004826,Test Valley 013,12.8635805,25.40966817,26.24948791,9764
E02004827,Test Valley 014,12.87693562,27.42461288,28.78293942,7362
E02004828,Test Valley 015,14.26600442,23.75827815,27.78697572,7248
E02004829,Winchester 001,11.50726597,27.10375127,25.97161203,5918
E02004830,Winchester 002,14.35565155,24.08927286,27.84737221,6945
E02004831,Winchester 003,16.27419201,24.72113643,21.68938888,10489
E02004832,Winchester 004,11.97640118,19.59882006,29.98230088,8475
E02004833,Winchester 005,22.09325397,24.51388889,21.92460317,10080
E02004834,Winchester 006,23.20376914,24.90511713,22.62792828,7641
E02004835,Winchester 007,24.96028409,24.29679469,21.15690122,10701
E02004836,Winchester 008,43.51810791,17.47228381,16.23059867,6765
E02004837,Winchester 009,15.53315521,23.67014817,25.83191644,8234
E02004838,Winchester 010,11.42564103,24.42051282,26.83076923,9750
E02004839,Winchester 011,11.11235078,21.07553275,32.14325561,8963
E02004840,Winchester 012,12.33333333,23.78431373,27.59803922,10200
E02004841,Winchester 013,14.61047254,27.07535121,26.60706684,11745
E02004842,Winchester 014,15.16254876,25.29692241,25.49631556,11535
E02004843,Broxbourne 001,14.86654681,24.57474761,24.51943023,7231
E02004844,Broxbourne 002,16.47673951,29.25325111,23.71631586,7459
E02004845,Broxbourne 003,15.27742589,28.13529263,23.46085635,7894
E02004846,Broxbourne 004,13.7699281,22.92904033,27.78993435,6398
E02004847,Broxbourne 005,15.14098107,29.41290073,21.86172267,10356
E02004848,Broxbourne 006,15.30387456,26.8498121,24.9967604,7717
E02004849,Broxbourne 007,14.96350365,23.13868613,29.88321168,6850
E02004850,Broxbourne 008,15.23081052,27.83145464,24.79871176,7452
E02004851,Broxbourne 009,15.20970187,27.00016844,24.45679636,5937
E02004852,Broxbourne 010,16.10264039,28.53601091,21.85446882,8067
E02004853,Broxbourne 011,15.52883927,27.52254186,23.38628882,6987
E02004854,Broxbourne 012,17.22001982,28.2210109,22.65857284,8072
E02004855,Broxbourne 013,18.82284382,31.68997669,20.25641026,8580
E02004856,Dacorum 001,12.34269953,27.56421307,28.15031891,5801
E02004857,Dacorum 002,13.92572944,25.01657825,26.82360743,6032
E02004858,Dacorum 003,14.29139336,26.23732856,26.07831445,5031
E02004859,Dacorum 004,10.92310585,23.36905433,29.55442752,5319
E02004860,Dacorum 005,16.10634648,32.14408233,21.83533448,5830
E02004861,Dacorum 006,9.862716763,21.36921965,30.03973988,5536
E02004862,Dacorum 007,14.67112025,28.6356629,24.06217883,7784
E02004863,Dacorum 008,15.439879,29.66977565,20.78396773,7934
E02004864,Dacorum 009,10.62627531,27.95479517,26.91885104,6371
E02004865,Dacorum 010,16.45202249,28.02466896,25.88427354,5513
E02004866,Dacorum 011,14.86187029,26.94637317,25.46905008,6769
E02004867,Dacorum 012,10.77770974,27.66380894,24.24984691,6532
E02004868,Dacorum 013,15.70311499,30.09870529,19.47186258,7801
E02004869,Dacorum 014,12.56597991,29.50791759,23.92303763,5873
E02004870,Dacorum 015,17.92664026,31.28982263,20.73359738,11614
E02004871,Dacorum 016,15.31262445,27.45917961,25.22899243,5022
E02004872,Dacorum 017,13.13131313,25.48148148,25.37373737,7425
E02004873,Dacorum 018,15.32659009,32.45328304,22.77558718,11666
E02004874,Dacorum 019,15.16919487,29.18819803,25.65427571,5999
E02004875,Dacorum 020,17.15352936,29.98754909,21.36768509,10441
E02004876,Dacorum 021,15.22906793,26.12954186,26.82464455,9495
E02004877,Dacorum 022,13.31819902,24.97162316,27.14718123,5286
E02004878,East Hertfordshire 001,13.62172606,25.35422928,25.57964792,9316
E02004880,East Hertfordshire 003,14.10114433,25.95053525,27.39018088,10836
E02004881,East Hertfordshire 004,16.63752914,28.7004662,21.94055944,6864
E02004882,East Hertfordshire 005,17.07057572,28.12389171,22.43764038,8459
E02004883,East Hertfordshire 006,13.88755406,24.66762774,27.47076726,6243
E02004884,East Hertfordshire 007,17.74286816,29.71279877,24.07478797,10376
E02004885,East Hertfordshire 008,14.68360331,26.15079828,27.88719263,8581
E02004886,East Hertfordshire 009,13.05130513,25.50255026,27.40774077,6666
E02004887,East Hertfordshire 010,12.74926881,23.35814943,30.27120447,7522
E02004888,East Hertfordshire 011,12.62147022,25.12861553,26.62627186,8747
E02004889,East Hertfordshire 012,14.08738987,29.03799947,22.31912432,11237
E02004890,East Hertfordshire 013,15.35343903,28.45392776,26.11753487,8389
E02004891,East Hertfordshire 014,11.73566274,28.15546272,24.71198886,7899
E02004892,East Hertfordshire 015,15.25194454,28.88062225,23.97700372,5914
E02004893,East Hertfordshire 016,16.35146444,30.0251046,24.05020921,5975
E02004894,East Hertfordshire 017,16.18196926,30.43207312,22.46572497,9628
E02004895,East Hertfordshire 018,16.32218197,23.41785638,26.73130194,9386
E02004896,Hertsmere 001,16.01704474,22.55921795,26.14362702,7979
E02004897,Hertsmere 002,15.80029369,23.56828194,26.44640235,6810
E02004898,Hertsmere 003,16.31178217,25.55168409,25.40973029,7749
E02004899,Hertsmere 004,14.26980887,25.42215624,27.0922249,5389
E02004900,Hertsmere 005,13.57361026,23.9584606,27.09835064,8185
E02004901,Hertsmere 006,16.89506656,30.95144871,21.27055599,10216
E02004902,Hertsmere 007,15.61269685,30.32726378,21.38287402,8128
E02004903,Hertsmere 008,16.20327258,29.38672343,23.01450047,7517
E02004904,Hertsmere 009,16.51629802,31.03899884,23.25378347,6872
E02004905,Hertsmere 010,14.17431193,26.42201835,25.41284404,6540
E02004906,Hertsmere 011,15.41092808,33.24331623,20.34386533,11109
E02004907,Hertsmere 012,14.43547639,27.33092124,24.07458948,10779
E02004908,Hertsmere 013,12.11633194,25.23683213,24.62106859,10556
E02004909,North Hertfordshire 001,15.99862377,30.08773439,22.82814382,5813
E02004910,North Hertfordshire 002,13.58205106,27.5767214,22.84879223,11633
E02004911,North Hertfordshire 003,13.76119841,27.27272727,24.95226906,6809
E02004912,North Hertfordshire 004,14.86435569,27.21363979,26.49773926,10616
E02004914,North Hertfordshire 006,14.93627026,30.30565524,22.22497216,8081
E02004915,North Hertfordshire 007,15.00888099,28.45470693,23.94316163,5630
E02004916,North Hertfordshire 008,12.85405989,23.69840842,25.86997572,7414
E02004917,North Hertfordshire 009,14.44652908,23.59287054,25.54721701,6396
E02004918,North Hertfordshire 010,16.61764706,34.69362745,21.33578431,8160
E02004919,North Hertfordshire 011,14.41546646,30.63448813,23.14778773,7707
E02004920,North Hertfordshire 012,13.95733566,26.32999565,24.73661297,11485
E02004921,North Hertfordshire 013,12.48093543,29.65175394,23.0045755,7868
E02004922,North Hertfordshire 014,12.2052294,23.70004933,29.13665516,10135
E02004923,North Hertfordshire 015,13.10875842,23.73435996,28.373436,10390
E02004924,St Albans 001,11.31953428,27.16688228,24.48900388,7730
E02004925,St Albans 002,12.04467572,27.96040107,23.83551212,7879
E02004926,St Albans 003,10.39377855,25.92272559,24.83643995,8101
E02004927,St Albans 004,11.14089961,24.17336908,26.02025618,6714
E02004928,St Albans 005,10.99461191,24.7123926,27.08606378,6867
E02004929,St Albans 006,10.88382261,24.51592755,25.64022486,6404
E02004930,St Albans 007,13.94484926,26.54664952,25.53221889,6999
E02004931,St Albans 008,12.36019501,27.53082879,24.44794953,6974
E02004932,St Albans 009,13.81536475,29.81278244,22.62104584,7745
E02004933,St Albans 010,11.97233828,26.86932719,25.35657686,6941
E02004934,St Albans 011,16.31423811,35.14033064,19.69755222,7803
E02004935,St Albans 012,19.27710843,38.51000332,18.10544932,9047
E02004936,St Albans 013,13.449488,31.27005961,22.28335626,6543
E02004937,St Albans 014,10.6741573,25.67826802,25.6097561,7298
E02004939,St Albans 016,12.8776548,29.80855519,22.15076279,6686
E02004940,St Albans 017,14.1097134,32.25262612,20.39942939,7711
E02004941,St Albans 018,15.97633136,28.26974087,24.954091,9802
E02004942,St Albans 019,13.48786559,24.85998755,25.98008712,6428
E02004943,St Albans 020,12.63081042,23.30250669,27.45193478,8218
E02004944,Stevenage 001,18.54808992,30.85616018,19.37108463,8141
E02004945,Stevenage 002,16.42816256,29.23378854,23.23983973,12229
E02004946,Stevenage 003,15.97697573,27.42688239,25.15556938,6428
E02004948,Stevenage 005,15.85526316,28.66776316,24.02960526,6080
E02004949,Stevenage 006,16.30471859,28.1296191,22.74019329,8795
E02004950,Stevenage 007,15.57509158,27.78021978,23.73626374,6825
E02004951,Stevenage 008,19.74190346,30.14021591,20.01489018,8059
E02004952,Stevenage 009,16.19933169,27.03762894,26.23855877,6883
E02004953,Stevenage 010,16.14695894,28.82062365,23.00092621,6478
E02004954,Stevenage 011,16.00729517,28.94219978,23.17620651,7128
E02004955,Stevenage 012,14.48504983,27.14285714,26.22923588,6020
E02004956,Three Rivers 001,14.46436476,26.53829128,26.27268703,9036
E02004957,Three Rivers 002,14.60798817,29.53032544,23.53920118,10816
E02004958,Three Rivers 003,13.0949351,24.33189107,27.70425045,7858
E02004959,Three Rivers 004,14.35731609,23.16895715,27.38884398,6185
E02004960,Three Rivers 005,13.57267951,22.83712785,27.75831874,5710
E02004961,Three Rivers 006,12.72015656,27.93284581,25.20341951,9709
E02004962,Three Rivers 007,13.85348554,29.38047213,24.50404522,9023
E02004963,Three Rivers 008,15.09982811,29.15509718,23.31085548,7563
E02004964,Three Rivers 009,14.4001393,28.12119102,24.23820303,5743
E02004965,Three Rivers 010,13.63636364,25.87744534,23.89240506,6952
E02004966,Three Rivers 011,14.17808219,25.23287671,27.16438356,7300
E02004967,Three Rivers 012,17.12798375,31.93245302,21.44489589,7876
E02004968,Watford 001,15.99169263,28.92004154,22.33904465,7704
E02004969,Watford 002,15.36339815,27.54102882,25.54130465,7251
E02004970,Watford 003,15.60528509,29.32984169,21.59266754,8401
E02004971,Watford 004,17.75700935,31.70647283,19.47617399,8667
E02004972,Watford 005,14.48711716,30.0761627,24.12899044,6171
E02004973,Watford 006,18.72413793,37.51724138,17.56321839,8700
E02004974,Watford 007,14.43844373,32.49200926,20.2799515,9073
E02004975,Watford 008,15.2266375,28.07145461,23.72098675,8229
E02004976,Watford 009,20.16298633,40.90431125,15.80792149,11412
E02004977,Watford 010,19.05645954,36.20181282,17.36376543,9157
E02004978,Watford 011,18.68868383,34.20106848,17.6784847,10295
E02004979,Watford 012,15.5057119,29.61827807,24.70047367,7178
E02004980,Welwyn Hatfield 001,12.35900741,21.64034805,30.82500806,6206
E02004981,Welwyn Hatfield 002,13.72741797,28.0938921,24.23497604,8137
E02004982,Welwyn Hatfield 003,12.72422464,25.14668902,25.76697402,5965
E02004983,Welwyn Hatfield 004,14.54486027,28.15819578,23.45154437,6119
E02004984,Welwyn Hatfield 005,14.07218954,27.95356972,28.14437907,6289
E02004985,Welwyn Hatfield 006,12.94185543,24.23892656,25.66729188,6931
E02004986,Welwyn Hatfield 007,19.55161033,32.51394105,19.34676226,8787
E02004987,Welwyn Hatfield 008,14.8024628,30.5926116,21.94715239,7796
E02004988,Welwyn Hatfield 009,16.7091187,30.00509424,21.17931737,7852
E02004989,Welwyn Hatfield 010,38.27838828,23.88915432,15.53591336,12558
E02004990,Welwyn Hatfield 011,18.00960879,30.51475635,21.78448868,7285
E02004991,Welwyn Hatfield 012,26.90719145,29.88338192,17.11613217,8232
E02004992,Welwyn Hatfield 013,44.01614919,22.74343939,12.57329616,10403
E02004994,Welwyn Hatfield 015,14.81541714,23.1257115,27.54919499,6149
E02004995,Welwyn Hatfield 016,13.56142528,21.60964368,29.87059032,5641
E02004996,Ashford 001,12.2923588,24.77456099,26.50688182,8428
E02004997,Ashford 002,11.64324985,20.47648137,31.63103238,8185
E02004998,Ashford 003,14.16384762,23.06221503,27.06280335,6799
E02005000,Ashford 005,20.95002065,30.08674102,19.85956216,12105
E02005001,Ashford 006,14.34400502,26.72107135,25.25632978,9558
E02005002,Ashford 007,16.66168708,28.37366796,21.84045414,10041
E02005003,Ashford 008,19.02908423,27.58136015,21.04011244,9249
E02005004,Ashford 009,17.41525424,29.08474576,23.66949153,11800
E02005005,Ashford 010,13.48908759,25.94942794,25.73790982,10401
E02005006,Ashford 011,12.11730583,19.30389945,31.03448276,6206
E02005007,Ashford 012,13.88147357,23.35290977,27.94447411,9365
E02005008,Ashford 013,11.89417265,17.84696088,28.70338693,8769
E02005009,Ashford 014,12.0764844,20.96611875,30.39248574,5962
E02005010,Canterbury 001,15.71183985,24.50941657,25.98445937,7593
E02005011,Canterbury 002,10.93144461,17.07871175,30.84324469,7483
E02005012,Canterbury 003,14.55682072,21.65661978,27.19356999,8958
E02005013,Canterbury 004,13.23511506,19.94399123,29.1732619,8213
E02005014,Canterbury 005,10.19440493,17.18824087,32.12422949,8436
E02005015,Canterbury 006,13.98217247,24.72014925,25.74626866,9648
E02005016,Canterbury 007,12.80737705,21.40112705,29.71311475,7808
E02005017,Canterbury 008,12.35311841,24.10364568,29.81319675,6638
E02005018,Canterbury 009,12.19791547,21.05142595,29.4582522,8731
E02005019,Canterbury 010,13.5917867,23.62856267,28.13361937,6526
E02005020,Canterbury 011,15.47967048,24.12968376,25.40526176,7526
E02005021,Canterbury 012,48.30055289,13.80404242,14.86449742,11033
E02005022,Canterbury 013,43.12996032,18.04315476,16.23263889,8064
E02005023,Canterbury 014,37.71199507,22.97255628,14.53386782,9729
E02005025,Canterbury 016,36.93411479,19.44219887,18.30032336,9896
E02005026,Canterbury 017,13.46701324,26.42653794,26.53793786,8079
E02005027,Canterbury 018,12.92134831,20.76839435,29.95650598,5518
E02005028,Dartford 001,15.61325352,37.33119866,13.12821941,14366
E02005029,Dartford 002,17.39363484,38.38525963,15.18257956,14925
E02005030,Dartford 003,16.69261657,33.88511022,19.6263214,12203
E02005031,Dartford 004,17.7750461,30.74370006,21.10633067,8135
E02005032,Dartford 005,16.41131105,33.05912596,21.77892031,9725
E02005033,Dartford 006,16.56804734,31.37409599,21.42011834,7605
E02005034,Dartford 007,14.93851133,26.35598706,26.04530744,7725
E02005035,Dartford 008,14.41620799,28.6450404,22.48506851,8539
E02005036,Dartford 009,15.970881,29.3269945,21.51240529,6731
E02005037,Dartford 010,14.56981664,22.69393512,26.60084626,7090
E02005038,Dartford 011,13.78333333,24.21666667,26.23333333,6000
E02005039,Dartford 012,14.42909091,25.70181818,25.46909091,6875
E02005040,Dartford 013,11.96956394,21.39303483,29.7190518,6834
E02005041,Dover 001,12.32404085,21.73613028,31.05161468,7246
E02005042,Dover 002,12.31924672,19.49333034,31.50992041,8921
E02005043,Dover 003,12.68415883,19.67167111,31.23333801,7127
E02005044,Dover 004,11.13129645,19.53757225,33.52601156,6055
E02005045,Dover 005,13.96492729,24.6150556,26.04790419,9352
E02005046,Dover 006,17.711354,26.77894267,21.63729645,8966
E02005047,Dover 007,12.73010111,21.2081929,28.44179414,7714
E02005048,Dover 008,11.63531553,19.52366505,33.57099515,6592
E02005049,Dover 009,8.664936563,16.32064591,33.83794694,6936
E02005050,Dover 010,13.20210244,23.01350098,27.22869216,9703
E02005051,Dover 011,18.51525175,27.15913267,22.4770305,13605
E02005052,Dover 012,16.83026095,26.25089777,24.01244913,8354
E02005053,Dover 013,19.3248853,26.53484815,23.53069696,9154
E02005054,Dover 014,11.90191388,20.39473684,32.05741627,6688
E02005055,Gravesham 001,17.08363117,31.2246843,18.79914224,8394
E02005056,Gravesham 002,19.62193561,31.69242887,20.61632372,10157
E02005057,Gravesham 003,16.9571971,30.25543666,20.84052468,11588
E02005058,Gravesham 004,15.74478711,28.89249594,21.98776377,8009
E02005059,Gravesham 005,15.10627268,27.35095905,26.23120788,9645
E02005060,Gravesham 006,16.50474208,27.87416146,21.72102706,8646
E02005061,Gravesham 007,15.80421446,26.34035743,22.6993865,7498
E02005062,Gravesham 008,14.91252822,25.25395034,23.89954853,7088
E02005063,Gravesham 009,15.001365,25.94867595,24.74747475,7326
E02005064,Gravesham 010,13.27541533,20.97241274,29.17238226,6561
E02005065,Gravesham 011,16.90734055,27.32851986,21.46811071,8310
E02005066,Gravesham 012,12.31921488,20.37706612,29.22262397,7744
E02005067,Gravesham 013,13.25240263,22.07047715,29.47226437,5931
E02005068,Maidstone 001,14.09059233,26.63414634,29.08710801,7175
E02005069,Maidstone 002,14.71656577,27.19867914,24.47991194,9085
E02005070,Maidstone 003,12.33593109,23.55414274,25.08203445,9752
E02005071,Maidstone 004,24.64817376,34.88163996,17.36760758,12293
E02005072,Maidstone 005,11.95422316,25.32653315,26.25948501,8039
E02005073,Maidstone 006,19.95308962,33.36298932,19.77515367,12364
E02005074,Maidstone 007,11.85554172,23.86052304,26.68742217,8030
E02005075,Maidstone 008,16.66967999,30.32905442,21.84053517,11062
E02005076,Maidstone 009,18.54774271,31.92169397,20.00599281,10012
E02005077,Maidstone 010,15.74268428,25.83034943,24.32399062,8099
E02005078,Maidstone 011,12.8533388,21.64072102,29.95698484,9764
E02005079,Maidstone 012,12.89645265,24.4888938,24.77621837,9049
E02005080,Maidstone 013,16.04137591,27.0831623,20.04761514,12181
E02005081,Maidstone 014,12.22939068,20.88888889,30.23655914,6975
E02005082,Maidstone 015,13.89074507,27.22185099,25.08352823,11972
E02005083,Maidstone 016,14.24022418,23.93325691,25.78015539,7851
E02005084,Maidstone 017,12.84953395,23.28894807,28.76165113,7510
E02005085,Maidstone 018,13.83248731,25.27918782,28.13451777,7880
E02005086,Maidstone 019,14.89457156,23.77747869,26.88799163,6687
E02005087,Sevenoaks 001,13.21203639,23.75087474,27.47375787,7145
E02005088,Sevenoaks 002,16.03430878,26.14530777,23.32996973,9910
E02005089,Sevenoaks 003,14.40245148,26.5431198,25.3319714,6853
E02005090,Sevenoaks 004,12.20293275,19.04601382,28.24877802,5933
E02005091,Sevenoaks 005,12.97608503,23.78210806,27.7531739,6774
E02005093,Sevenoaks 007,12.24252492,20.53156146,29.95016611,6020
E02005094,Sevenoaks 008,13.10429953,28.36864843,24.67599259,9722
E02005095,Sevenoaks 009,11.80436219,23.51619299,26.59616656,7565
E02005096,Sevenoaks 010,12.7182298,29.26309379,22.13763703,9852
E02005097,Sevenoaks 011,10.51758116,25.85831345,24.87293849,9641
